image_path,relative_path,source_file,class_id,animal_id,external_dataset,protocol,split,source_url,source_commit,sha256,capture_date,camera_id,lighting,pose,operator,license_status,notes
D:\ergasies\cattle_face_identification\data\external_public\Holstein2025\datasets_v2\998230000006732\20250416224135_20250416224708_0045_cls0.jpg,datasets_v2/998230000006732/20250416224135_20250416224708_0045_cls0.jpg,20250416224135_20250416224708_0045_cls0.jpg,5,998230000006732,holstein2025,holstein2025_unseen_identity_reid,validation,https://github.com/JZM-shuimu/Cattle-ID,b905600ca4153e8435c1a2c33306a2783de6fbdf,28511167d11a8ea3e042e2b0479e6b3086ca2eacf74275e94f408d782aa85143,unknown,fixed_side_view_surveillance,field_variable,side_view_variable,public_dataset,repository_license_not_declared,Official Holstein2025 identification image. Open-set identities are disjoint from development identities; repository has no explicit license file.
D:\ergasies\cattle_face_identification\data\external_public\Holstein2025\datasets_v2\998230000006732\J45_2025.03.2709_37_33_manual_20250417_13315853_000018_obj3_cls0.jpg,datasets_v2/998230000006732/J45_2025.03.2709_37_33_manual_20250417_13315853_000018_obj3_cls0.jpg,J45_2025.03.2709_37_33_manual_20250417_13315853_000018_obj3_cls0.jpg,5,998230000006732,holstein2025,holstein2025_unseen_identity_reid,train,https://github.com/JZM-shuimu/Cattle-ID,b905600ca4153e8435c1a2c33306a2783de6fbdf,9e51766fdcc5f90ac6db66dd6f19f539f3ed9fee030087015f6a16ae03183045,unknown,fixed_side_view_surveillance,field_variable,side_view_variable,public_dataset,repository_license_not_declared,Official Holstein2025 identification image. Open-set identities are disjoint from development identities; repository has no explicit license file.
D:\ergasies\cattle_face_identification\data\external_public\Holstein2025\datasets_v2\998230000006732\J45_2025.03.2709_37_33_manual_20250417_13315853_000022_obj1_cls0.jpg,datasets_v2/998230000006732/J45_2025.03.2709_37_33_manual_20250417_13315853_000022_obj1_cls0.jpg,J45_2025.03.2709_37_33_manual_20250417_13315853_000022_obj1_cls0.jpg,5,998230000006732,holstein2025,holstein2025_unseen_identity_reid,train,https://github.com/JZM-shuimu/Cattle-ID,b905600ca4153e8435c1a2c33306a2783de6fbdf,ee96c503a0cf1cef407953a033580a27a73fb45d3fe99039743b839cf516ad1a,unknown,fixed_side_view_surveillance,field_variable,side_view_variable,public_dataset,repository_license_not_declared,Official Holstein2025 identification image. Open-set identities are disjoint from development identities; repository has no explicit license file.
D:\ergasies\cattle_face_identification\data\external_public\Holstein2025\datasets_v2\998230000006732\J45_2025.03.2709_37_33_manual_20250417_13315853_000024_obj4_cls0.jpg,datasets_v2/998230000006732/J45_2025.03.2709_37_33_manual_20250417_13315853_000024_obj4_cls0.jpg,J45_2025.03.2709_37_33_manual_20250417_13315853_000024_obj4_cls0.jpg,5,998230000006732,holstein2025,holstein2025_unseen_identity_reid,validation,https://github.com/JZM-shuimu/Cattle-ID,b905600ca4153e8435c1a2c33306a2783de6fbdf,81a877a4c749a09781e086826e346992afbcd38dd66438efb55bdbd8ee753e2b,unknown,fixed_side_view_surveillance,field_variable,side_view_variable,public_dataset,repository_license_not_declared,Official Holstein2025 identification image. Open-set identities are disjoint from development identities; repository has no explicit license file.
D:\ergasies\cattle_face_identification\data\external_public\Holstein2025\datasets_v2\998230000006732\J45_2025.03.2709_37_33_manual_20250417_13315853_000028_obj4_cls0.jpg,datasets_v2/998230000006732/J45_2025.03.2709_37_33_manual_20250417_13315853_000028_obj4_cls0.jpg,J45_2025.03.2709_37_33_manual_20250417_13315853_000028_obj4_cls0.jpg,5,998230000006732,holstein2025,holstein2025_unseen_identity_reid,train,https://github.com/JZM-shuimu/Cattle-ID,b905600ca4153e8435c1a2c33306a2783de6fbdf,7c5bdbfbd8f3468f6e4f4dd644574c93d2529b9b538eabff96029058a49dd795,unknown,fixed_side_view_surveillance,field_variable,side_view_variable,public_dataset,repository_license_not_declared,Official Holstein2025 identification image. Open-set identities are disjoint from development identities; repository has no explicit license file.
D:\ergasies\cattle_face_identification\data\external_public\Holstein2025\datasets_v2\998230000006732\J45_2025.03.2709_37_33_manual_20250417_13315853_000030_obj3_cls0.jpg,datasets_v2/998230000006732/J45_2025.03.2709_37_33_manual_20250417_13315853_000030_obj3_cls0.jpg,J45_2025.03.2709_37_33_manual_20250417_13315853_000030_obj3_cls0.jpg,5,998230000006732,holstein2025,holstein2025_unseen_identity_reid,train,https://github.com/JZM-shuimu/Cattle-ID,b905600ca4153e8435c1a2c33306a2783de6fbdf,79397a32c7d1464bef824ee33d157c25c2fde9b20cd3f5a21360d12e246c75e1,unknown,fixed_side_view_surveillance,field_variable,side_view_variable,public_dataset,repository_license_not_declared,Official Holstein2025 identification image. Open-set identities are disjoint from development identities; repository has no explicit license file.
D:\ergasies\cattle_face_identification\data\external_public\Holstein2025\datasets_v2\998230000006732\J45_2025.03.2709_37_33_manual_20250417_13315853_000043_obj0_cls0.jpg,datasets_v2/998230000006732/J45_2025.03.2709_37_33_manual_20250417_13315853_000043_obj0_cls0.jpg,J45_2025.03.2709_37_33_manual_20250417_13315853_000043_obj0_cls0.jpg,5,998230000006732,holstein2025,holstein2025_unseen_identity_reid,train,https://github.com/JZM-shuimu/Cattle-ID,b905600ca4153e8435c1a2c33306a2783de6fbdf,7f28062b487d2530408ee046459ea2a5a5827bfe4aac5538e5d0760f5e3056d4,unknown,fixed_side_view_surveillance,field_variable,side_view_variable,public_dataset,repository_license_not_declared,Official Holstein2025 identification image. Open-set identities are disjoint from development identities; repository has no explicit license file.
D:\ergasies\cattle_face_identification\data\external_public\Holstein2025\datasets_v2\998230000006732\J45_2025.03.2709_37_33_manual_20250417_13315853_000049_obj2_cls0.jpg,datasets_v2/998230000006732/J45_2025.03.2709_37_33_manual_20250417_13315853_000049_obj2_cls0.jpg,J45_2025.03.2709_37_33_manual_20250417_13315853_000049_obj2_cls0.jpg,5,998230000006732,holstein2025,holstein2025_unseen_identity_reid,train,https://github.com/JZM-shuimu/Cattle-ID,b905600ca4153e8435c1a2c33306a2783de6fbdf,0be422aa0f36641f96411f8b7940f9b4d65c313fdf039338a453e848c5d2f543,unknown,fixed_side_view_surveillance,field_variable,side_view_variable,public_dataset,repository_license_not_declared,Official Holstein2025 identification image. Open-set identities are disjoint from development identities; repository has no explicit license file.
D:\ergasies\cattle_face_identification\data\external_public\Holstein2025\datasets_v2\998230000006732\J45_2025.03.2709_37_33_manual_20250417_13315853_000050_obj2_cls0.jpg,datasets_v2/998230000006732/J45_2025.03.2709_37_33_manual_20250417_13315853_000050_obj2_cls0.jpg,J45_2025.03.2709_37_33_manual_20250417_13315853_000050_obj2_cls0.jpg,5,998230000006732,holstein2025,holstein2025_unseen_identity_reid,train,https://github.com/JZM-shuimu/Cattle-ID,b905600ca4153e8435c1a2c33306a2783de6fbdf,91118004845fb99fe25a51d86e7b6f247c9f20e547793e2cf44ce1f6e7486c70,unknown,fixed_side_view_surveillance,field_variable,side_view_variable,public_dataset,repository_license_not_declared,Official Holstein2025 identification image. Open-set identities are disjoint from development identities; repository has no explicit license file.
D:\ergasies\cattle_face_identification\data\external_public\Holstein2025\datasets_v2\998230000006732\J45_2025.03.2709_37_33_manual_20250417_13315853_000094_obj0_cls0.jpg,datasets_v2/998230000006732/J45_2025.03.2709_37_33_manual_20250417_13315853_000094_obj0_cls0.jpg,J45_2025.03.2709_37_33_manual_20250417_13315853_000094_obj0_cls0.jpg,5,998230000006732,holstein2025,holstein2025_unseen_identity_reid,validation,https://github.com/JZM-shuimu/Cattle-ID,b905600ca4153e8435c1a2c33306a2783de6fbdf,a40202697b6e9fc718f2cecf321c010891aacf04b5f677958229f7a64f92e093,unknown,fixed_side_view_surveillance,field_variable,side_view_variable,public_dataset,repository_license_not_declared,Official Holstein2025 identification image. Open-set identities are disjoint from development identities; repository has no explicit license file.
D:\ergasies\cattle_face_identification\data\external_public\Holstein2025\datasets_v2\998230000006732\J45_2025.03.2723_22_12_manual_20250417_21201508_000078_obj0_cls0.jpg,datasets_v2/998230000006732/J45_2025.03.2723_22_12_manual_20250417_21201508_000078_obj0_cls0.jpg,J45_2025.03.2723_22_12_manual_20250417_21201508_000078_obj0_cls0.jpg,5,998230000006732,holstein2025,holstein2025_unseen_identity_reid,train,https://github.com/JZM-shuimu/Cattle-ID,b905600ca4153e8435c1a2c33306a2783de6fbdf,9439038379c5b8a5e46e02eb4d94e0047a165f112f0459a8208546e7412ec0ca,unknown,fixed_side_view_surveillance,field_variable,side_view_variable,public_dataset,repository_license_not_declared,Official Holstein2025 identification image. Open-set identities are disjoint from development identities; repository has no explicit license file.
D:\ergasies\cattle_face_identification\data\external_public\Holstein2025\datasets_v2\998230000006732\J46_2025.03.2723_22_12_manual_20250417_21311103_000001_obj0_cls0.jpg,datasets_v2/998230000006732/J46_2025.03.2723_22_12_manual_20250417_21311103_000001_obj0_cls0.jpg,J46_2025.03.2723_22_12_manual_20250417_21311103_000001_obj0_cls0.jpg,5,998230000006732,holstein2025,holstein2025_unseen_identity_reid,train,https://github.com/JZM-shuimu/Cattle-ID,b905600ca4153e8435c1a2c33306a2783de6fbdf,a033d021fbc089c892ce24af45c7c1560f50b612d26d43ea3861e73d28274168,unknown,fixed_side_view_surveillance,field_variable,side_view_variable,public_dataset,repository_license_not_declared,Official Holstein2025 identification image. Open-set identities are disjoint from development identities; repository has no explicit license file.
D:\ergasies\cattle_face_identification\data\external_public\Holstein2025\datasets_v2\998230000006732\J46_2025.03.2723_22_12_manual_20250417_21311103_000003_obj4_cls0.jpg,datasets_v2/998230000006732/J46_2025.03.2723_22_12_manual_20250417_21311103_000003_obj4_cls0.jpg,J46_2025.03.2723_22_12_manual_20250417_21311103_000003_obj4_cls0.jpg,5,998230000006732,holstein2025,holstein2025_unseen_identity_reid,train,https://github.com/JZM-shuimu/Cattle-ID,b905600ca4153e8435c1a2c33306a2783de6fbdf,c87708da14bce995029d161682797a33be35e2f38cd6ae80617acd1e565360f5,unknown,fixed_side_view_surveillance,field_variable,side_view_variable,public_dataset,repository_license_not_declared,Official Holstein2025 identification image. Open-set identities are disjoint from development identities; repository has no explicit license file.
D:\ergasies\cattle_face_identification\data\external_public\Holstein2025\datasets_v2\998230000006732\J46_2025.03.2723_22_12_manual_20250417_21311103_000005_obj3_cls0.jpg,datasets_v2/998230000006732/J46_2025.03.2723_22_12_manual_20250417_21311103_000005_obj3_cls0.jpg,J46_2025.03.2723_22_12_manual_20250417_21311103_000005_obj3_cls0.jpg,5,998230000006732,holstein2025,holstein2025_unseen_identity_reid,train,https://github.com/JZM-shuimu/Cattle-ID,b905600ca4153e8435c1a2c33306a2783de6fbdf,42e5220e8e82e6f07dcafd0a8dfc57a1bb58302e6fe69f29621051c1c9d0d70f,unknown,fixed_side_view_surveillance,field_variable,side_view_variable,public_dataset,repository_license_not_declared,Official Holstein2025 identification image. Open-set identities are disjoint from development identities; repository has no explicit license file.
D:\ergasies\cattle_face_identification\data\external_public\Holstein2025\datasets_v2\998230000006732\J46_2025.03.2723_22_12_manual_20250417_21311103_000012_obj3_cls0.jpg,datasets_v2/998230000006732/J46_2025.03.2723_22_12_manual_20250417_21311103_000012_obj3_cls0.jpg,J46_2025.03.2723_22_12_manual_20250417_21311103_000012_obj3_cls0.jpg,5,998230000006732,holstein2025,holstein2025_unseen_identity_reid,train,https://github.com/JZM-shuimu/Cattle-ID,b905600ca4153e8435c1a2c33306a2783de6fbdf,c51441c092fafeb6f60bd3bf1d69405d4afe73871a62bbf36da3301b76654eb0,unknown,fixed_side_view_surveillance,field_variable,side_view_variable,public_dataset,repository_license_not_declared,Official Holstein2025 identification image. Open-set identities are disjoint from development identities; repository has no explicit license file.
D:\ergasies\cattle_face_identification\data\external_public\Holstein2025\datasets_v2\998230000006732\J46_2025.03.2723_22_12_manual_20250417_21311103_000014_obj0_cls0.jpg,datasets_v2/998230000006732/J46_2025.03.2723_22_12_manual_20250417_21311103_000014_obj0_cls0.jpg,J46_2025.03.2723_22_12_manual_20250417_21311103_000014_obj0_cls0.jpg,5,998230000006732,holstein2025,holstein2025_unseen_identity_reid,train,https://github.com/JZM-shuimu/Cattle-ID,b905600ca4153e8435c1a2c33306a2783de6fbdf,eef37f88cde00125d46dad82579afc41ecd64ec5cbe50e0cf21057aa6a88c1c5,unknown,fixed_side_view_surveillance,field_variable,side_view_variable,public_dataset,repository_license_not_declared,Official Holstein2025 identification image. Open-set identities are disjoint from development identities; repository has no explicit license file.
D:\ergasies\cattle_face_identification\data\external_public\Holstein2025\datasets_v2\998230000006732\J46_2025.03.2723_22_12_manual_20250417_21311103_000019_obj1_cls0.jpg,datasets_v2/998230000006732/J46_2025.03.2723_22_12_manual_20250417_21311103_000019_obj1_cls0.jpg,J46_2025.03.2723_22_12_manual_20250417_21311103_000019_obj1_cls0.jpg,5,998230000006732,holstein2025,holstein2025_unseen_identity_reid,train,https://github.com/JZM-shuimu/Cattle-ID,b905600ca4153e8435c1a2c33306a2783de6fbdf,3b79b4aa6b161a14477c807e9df7f951fef57bd2a61dfec713f8c25d0810441d,unknown,fixed_side_view_surveillance,field_variable,side_view_variable,public_dataset,repository_license_not_declared,Official Holstein2025 identification image. Open-set identities are disjoint from development identities; repository has no explicit license file.
D:\ergasies\cattle_face_identification\data\external_public\Holstein2025\datasets_v2\998230000006732\J46_2025.03.2723_22_12_manual_20250417_21311103_000020_obj0_cls0.jpg,datasets_v2/998230000006732/J46_2025.03.2723_22_12_manual_20250417_21311103_000020_obj0_cls0.jpg,J46_2025.03.2723_22_12_manual_20250417_21311103_000020_obj0_cls0.jpg,5,998230000006732,holstein2025,holstein2025_unseen_identity_reid,train,https://github.com/JZM-shuimu/Cattle-ID,b905600ca4153e8435c1a2c33306a2783de6fbdf,2291bc113c479883ae4ef918df35138253d68d4742bb56041944ee96eb09ae0c,unknown,fixed_side_view_surveillance,field_variable,side_view_variable,public_dataset,repository_license_not_declared,Official Holstein2025 identification image. Open-set identities are disjoint from development identities; repository has no explicit license file.
D:\ergasies\cattle_face_identification\data\external_public\Holstein2025\datasets_v2\998230000006732\J46_2025.03.2723_22_12_manual_20250417_21311103_000027_obj1_cls0.jpg,datasets_v2/998230000006732/J46_2025.03.2723_22_12_manual_20250417_21311103_000027_obj1_cls0.jpg,J46_2025.03.2723_22_12_manual_20250417_21311103_000027_obj1_cls0.jpg,5,998230000006732,holstein2025,holstein2025_unseen_identity_reid,train,https://github.com/JZM-shuimu/Cattle-ID,b905600ca4153e8435c1a2c33306a2783de6fbdf,62e122c5bc54e98f6ffa562ed8b3a1eebbcea6f3e265a83a9b0be7a678f810bd,unknown,fixed_side_view_surveillance,field_variable,side_view_variable,public_dataset,repository_license_not_declared,Official Holstein2025 identification image. Open-set identities are disjoint from development identities; repository has no explicit license file.
D:\ergasies\cattle_face_identification\data\external_public\Holstein2025\datasets_v2\998230000006732\J46_2025.03.2723_22_12_manual_20250417_21311103_000029_obj1_cls0.jpg,datasets_v2/998230000006732/J46_2025.03.2723_22_12_manual_20250417_21311103_000029_obj1_cls0.jpg,J46_2025.03.2723_22_12_manual_20250417_21311103_000029_obj1_cls0.jpg,5,998230000006732,holstein2025,holstein2025_unseen_identity_reid,train,https://github.com/JZM-shuimu/Cattle-ID,b905600ca4153e8435c1a2c33306a2783de6fbdf,510087013f077e6462887a6f0238ee6352b29836ed31df288e447984f40a5ec3,unknown,fixed_side_view_surveillance,field_variable,side_view_variable,public_dataset,repository_license_not_declared,Official Holstein2025 identification image. Open-set identities are disjoint from development identities; repository has no explicit license file.
D:\ergasies\cattle_face_identification\data\external_public\Holstein2025\datasets_v2\998230000006732\J46_2025.03.2723_22_12_manual_20250417_21311103_000030_obj0_cls0.jpg,datasets_v2/998230000006732/J46_2025.03.2723_22_12_manual_20250417_21311103_000030_obj0_cls0.jpg,J46_2025.03.2723_22_12_manual_20250417_21311103_000030_obj0_cls0.jpg,5,998230000006732,holstein2025,holstein2025_unseen_identity_reid,train,https://github.com/JZM-shuimu/Cattle-ID,b905600ca4153e8435c1a2c33306a2783de6fbdf,94124f68af2782495a02f0f3d13e18c0f97a056a9d2b5a0012f12517918103c6,unknown,fixed_side_view_surveillance,field_variable,side_view_variable,public_dataset,repository_license_not_declared,Official Holstein2025 identification image. Open-set identities are disjoint from development identities; repository has no explicit license file.
D:\ergasies\cattle_face_identification\data\external_public\Holstein2025\datasets_v2\998230000006735\001.jpg,datasets_v2/998230000006735/001.jpg,001.jpg,6,998230000006735,holstein2025,holstein2025_unseen_identity_reid,train,https://github.com/JZM-shuimu/Cattle-ID,b905600ca4153e8435c1a2c33306a2783de6fbdf,94742b5e143169ef4d5c71463e7fe62445716ed624a577d28bf8591f78e69f2a,unknown,fixed_side_view_surveillance,field_variable,side_view_variable,public_dataset,repository_license_not_declared,Official Holstein2025 identification image. Open-set identities are disjoint from development identities; repository has no explicit license file.
D:\ergasies\cattle_face_identification\data\external_public\Holstein2025\datasets_v2\998230000006735\003.jpg,datasets_v2/998230000006735/003.jpg,003.jpg,6,998230000006735,holstein2025,holstein2025_unseen_identity_reid,train,https://github.com/JZM-shuimu/Cattle-ID,b905600ca4153e8435c1a2c33306a2783de6fbdf,468b4a438ea24a21283b59399aba45890b8f3c5a55f29b2520847d9e4158d2b7,unknown,fixed_side_view_surveillance,field_variable,side_view_variable,public_dataset,repository_license_not_declared,Official Holstein2025 identification image. Open-set identities are disjoint from development identities; repository has no explicit license file.
D:\ergasies\cattle_face_identification\data\external_public\Holstein2025\datasets_v2\998230000006735\004.jpg,datasets_v2/998230000006735/004.jpg,004.jpg,6,998230000006735,holstein2025,holstein2025_unseen_identity_reid,train,https://github.com/JZM-shuimu/Cattle-ID,b905600ca4153e8435c1a2c33306a2783de6fbdf,a34e4f7b98eb6cd98ab76a0f14110f396f41350a7d9ebb9fdb946b3e0e5f7ac8,unknown,fixed_side_view_surveillance,field_variable,side_view_variable,public_dataset,repository_license_not_declared,Official Holstein2025 identification image. Open-set identities are disjoint from development identities; repository has no explicit license file.
D:\ergasies\cattle_face_identification\data\external_public\Holstein2025\datasets_v2\998230000006735\328-1-3-6(1).jpg,datasets_v2/998230000006735/328-1-3-6(1).jpg,328-1-3-6(1).jpg,6,998230000006735,holstein2025,holstein2025_unseen_identity_reid,train,https://github.com/JZM-shuimu/Cattle-ID,b905600ca4153e8435c1a2c33306a2783de6fbdf,1b0a5229e4b1a325b50e8366f2162d64af6974349efbbcc78e1e09532a4d1c69,unknown,fixed_side_view_surveillance,field_variable,side_view_variable,public_dataset,repository_license_not_declared,Official Holstein2025 identification image. Open-set identities are disjoint from development identities; repository has no explicit license file.
D:\ergasies\cattle_face_identification\data\external_public\Holstein2025\datasets_v2\998230000006735\328-1-3-6(2).jpg,datasets_v2/998230000006735/328-1-3-6(2).jpg,328-1-3-6(2).jpg,6,998230000006735,holstein2025,holstein2025_unseen_identity_reid,train,https://github.com/JZM-shuimu/Cattle-ID,b905600ca4153e8435c1a2c33306a2783de6fbdf,0a5bb465ce9954e42bcf597df63cb15383c5f64220ad907e228cf94588386589,unknown,fixed_side_view_surveillance,field_variable,side_view_variable,public_dataset,repository_license_not_declared,Official Holstein2025 identification image. Open-set identities are disjoint from development identities; repository has no explicit license file.
D:\ergasies\cattle_face_identification\data\external_public\Holstein2025\datasets_v2\998230000006735\328-1-3-6(3).jpg,datasets_v2/998230000006735/328-1-3-6(3).jpg,328-1-3-6(3).jpg,6,998230000006735,holstein2025,holstein2025_unseen_identity_reid,validation,https://github.com/JZM-shuimu/Cattle-ID,b905600ca4153e8435c1a2c33306a2783de6fbdf,8f6a70554ead5164fc27b6327d2620815386a5bc379251752683a339ea52e90a,unknown,fixed_side_view_surveillance,field_variable,side_view_variable,public_dataset,repository_license_not_declared,Official Holstein2025 identification image. Open-set identities are disjoint from development identities; repository has no explicit license file.
D:\ergasies\cattle_face_identification\data\external_public\Holstein2025\datasets_v2\998230000006735\328-1-3-6(4).jpg,datasets_v2/998230000006735/328-1-3-6(4).jpg,328-1-3-6(4).jpg,6,998230000006735,holstein2025,holstein2025_unseen_identity_reid,validation,https://github.com/JZM-shuimu/Cattle-ID,b905600ca4153e8435c1a2c33306a2783de6fbdf,fd54e86eca7c81a49512a4a711c54954a635931273c6ad73a03461ac18641ecd,unknown,fixed_side_view_surveillance,field_variable,side_view_variable,public_dataset,repository_license_not_declared,Official Holstein2025 identification image. Open-set identities are disjoint from development identities; repository has no explicit license file.
D:\ergasies\cattle_face_identification\data\external_public\Holstein2025\datasets_v2\998230000006735\328-3-2-8(1).jpg,datasets_v2/998230000006735/328-3-2-8(1).jpg,328-3-2-8(1).jpg,6,998230000006735,holstein2025,holstein2025_unseen_identity_reid,train,https://github.com/JZM-shuimu/Cattle-ID,b905600ca4153e8435c1a2c33306a2783de6fbdf,42db04ee778f2429802244ed2cb3dadfe80d78653a9f881e2f4b2ad8a9934a0d,unknown,fixed_side_view_surveillance,field_variable,side_view_variable,public_dataset,repository_license_not_declared,Official Holstein2025 identification image. Open-set identities are disjoint from development identities; repository has no explicit license file.
D:\ergasies\cattle_face_identification\data\external_public\Holstein2025\datasets_v2\998230000006735\328-3-2-8(2).jpg,datasets_v2/998230000006735/328-3-2-8(2).jpg,328-3-2-8(2).jpg,6,998230000006735,holstein2025,holstein2025_unseen_identity_reid,validation,https://github.com/JZM-shuimu/Cattle-ID,b905600ca4153e8435c1a2c33306a2783de6fbdf,46d53e8db70985bdd2a6b9a1b70e53dd7f5877a99618cb4ee972d844ca1f5445,unknown,fixed_side_view_surveillance,field_variable,side_view_variable,public_dataset,repository_license_not_declared,Official Holstein2025 identification image. Open-set identities are disjoint from development identities; repository has no explicit license file.
D:\ergasies\cattle_face_identification\data\external_public\Holstein2025\datasets_v2\998230000006735\328-3-2-8(3).jpg,datasets_v2/998230000006735/328-3-2-8(3).jpg,328-3-2-8(3).jpg,6,998230000006735,holstein2025,holstein2025_unseen_identity_reid,train,https://github.com/JZM-shuimu/Cattle-ID,b905600ca4153e8435c1a2c33306a2783de6fbdf,df03cee9e83907dece5c719c51a6a0c9dd265d60e538725d4ac03c00cba79660,unknown,fixed_side_view_surveillance,field_variable,side_view_variable,public_dataset,repository_license_not_declared,Official Holstein2025 identification image. Open-set identities are disjoint from development identities; repository has no explicit license file.
D:\ergasies\cattle_face_identification\data\external_public\Holstein2025\datasets_v2\998230000006735\328-3-2-8(4).jpg,datasets_v2/998230000006735/328-3-2-8(4).jpg,328-3-2-8(4).jpg,6,998230000006735,holstein2025,holstein2025_unseen_identity_reid,train,https://github.com/JZM-shuimu/Cattle-ID,b905600ca4153e8435c1a2c33306a2783de6fbdf,6aa37681547fc9de9b2365a94c916fe155b19327436444b06657864e4d97c435,unknown,fixed_side_view_surveillance,field_variable,side_view_variable,public_dataset,repository_license_not_declared,Official Holstein2025 identification image. Open-set identities are disjoint from development identities; repository has no explicit license file.
D:\ergasies\cattle_face_identification\data\external_public\Holstein2025\datasets_v2\998230000006735\328-3-2-8(5).jpg,datasets_v2/998230000006735/328-3-2-8(5).jpg,328-3-2-8(5).jpg,6,998230000006735,holstein2025,holstein2025_unseen_identity_reid,train,https://github.com/JZM-shuimu/Cattle-ID,b905600ca4153e8435c1a2c33306a2783de6fbdf,edf7493ef9c067d0576c792e6c67013e8a35b519d9aed738e256e76322553f0a,unknown,fixed_side_view_surveillance,field_variable,side_view_variable,public_dataset,repository_license_not_declared,Official Holstein2025 identification image. Open-set identities are disjoint from development identities; repository has no explicit license file.
D:\ergasies\cattle_face_identification\data\external_public\Holstein2025\datasets_v2\998230000006735\402-1-3-7(1).jpg,datasets_v2/998230000006735/402-1-3-7(1).jpg,402-1-3-7(1).jpg,6,998230000006735,holstein2025,holstein2025_unseen_identity_reid,train,https://github.com/JZM-shuimu/Cattle-ID,b905600ca4153e8435c1a2c33306a2783de6fbdf,636c7a7f689cd461b9c6cdc52787b03afd87109ee02142ad7ab4a0f5f7f95e52,unknown,fixed_side_view_surveillance,field_variable,side_view_variable,public_dataset,repository_license_not_declared,Official Holstein2025 identification image. Open-set identities are disjoint from development identities; repository has no explicit license file.
D:\ergasies\cattle_face_identification\data\external_public\Holstein2025\datasets_v2\998230000006735\402-1-3-7(2).jpg,datasets_v2/998230000006735/402-1-3-7(2).jpg,402-1-3-7(2).jpg,6,998230000006735,holstein2025,holstein2025_unseen_identity_reid,train,https://github.com/JZM-shuimu/Cattle-ID,b905600ca4153e8435c1a2c33306a2783de6fbdf,706d66004c416f4a354bd8c73188245e35d02a006e851f4952aafff0531325bf,unknown,fixed_side_view_surveillance,field_variable,side_view_variable,public_dataset,repository_license_not_declared,Official Holstein2025 identification image. Open-set identities are disjoint from development identities; repository has no explicit license file.
D:\ergasies\cattle_face_identification\data\external_public\Holstein2025\datasets_v2\998230000006735\402-1-3-7(3).jpg,datasets_v2/998230000006735/402-1-3-7(3).jpg,402-1-3-7(3).jpg,6,998230000006735,holstein2025,holstein2025_unseen_identity_reid,train,https://github.com/JZM-shuimu/Cattle-ID,b905600ca4153e8435c1a2c33306a2783de6fbdf,6ae54f2296808afd0079b65bfc8c5be36c9b83f1f73cf99cad7ea040c9d61402,unknown,fixed_side_view_surveillance,field_variable,side_view_variable,public_dataset,repository_license_not_declared,Official Holstein2025 identification image. Open-set identities are disjoint from development identities; repository has no explicit license file.
D:\ergasies\cattle_face_identification\data\external_public\Holstein2025\datasets_v2\998230000006735\402-1-3-7(4).jpg,datasets_v2/998230000006735/402-1-3-7(4).jpg,402-1-3-7(4).jpg,6,998230000006735,holstein2025,holstein2025_unseen_identity_reid,train,https://github.com/JZM-shuimu/Cattle-ID,b905600ca4153e8435c1a2c33306a2783de6fbdf,5994ef0da7e5ad4aeac7586c9050aaf6c98c6b39c8832caca2be24b2c89759b6,unknown,fixed_side_view_surveillance,field_variable,side_view_variable,public_dataset,repository_license_not_declared,Official Holstein2025 identification image. Open-set identities are disjoint from development identities; repository has no explicit license file.
D:\ergasies\cattle_face_identification\data\external_public\Holstein2025\datasets_v2\998230000006735\402-1-3-7(5).jpg,datasets_v2/998230000006735/402-1-3-7(5).jpg,402-1-3-7(5).jpg,6,998230000006735,holstein2025,holstein2025_unseen_identity_reid,validation,https://github.com/JZM-shuimu/Cattle-ID,b905600ca4153e8435c1a2c33306a2783de6fbdf,7aba33f1bd650ed811c14ec0af2a724aa7b462736f7aa308153db5fff84f155b,unknown,fixed_side_view_surveillance,field_variable,side_view_variable,public_dataset,repository_license_not_declared,Official Holstein2025 identification image. Open-set identities are disjoint from development identities; repository has no explicit license file.
D:\ergasies\cattle_face_identification\data\external_public\Holstein2025\datasets_v2\998230000006735\20250403092919_20250403094755_0000_cls0.jpg,datasets_v2/998230000006735/20250403092919_20250403094755_0000_cls0.jpg,20250403092919_20250403094755_0000_cls0.jpg,6,998230000006735,holstein2025,holstein2025_unseen_identity_reid,train,https://github.com/JZM-shuimu/Cattle-ID,b905600ca4153e8435c1a2c33306a2783de6fbdf,deb0a62a9961104baf26127fac444832dd64102a82bb7a81ab0fda44737bbff7,unknown,fixed_side_view_surveillance,field_variable,side_view_variable,public_dataset,repository_license_not_declared,Official Holstein2025 identification image. Open-set identities are disjoint from development identities; repository has no explicit license file.
D:\ergasies\cattle_face_identification\data\external_public\Holstein2025\datasets_v2\998230000006735\20250403092919_20250403094755_0021_cls0.jpg,datasets_v2/998230000006735/20250403092919_20250403094755_0021_cls0.jpg,20250403092919_20250403094755_0021_cls0.jpg,6,998230000006735,holstein2025,holstein2025_unseen_identity_reid,train,https://github.com/JZM-shuimu/Cattle-ID,b905600ca4153e8435c1a2c33306a2783de6fbdf,bcf7e969c327fb5344b18120e558c3be18bea952f6ef74a442633d8adeded3cf,unknown,fixed_side_view_surveillance,field_variable,side_view_variable,public_dataset,repository_license_not_declared,Official Holstein2025 identification image. Open-set identities are disjoint from development identities; repository has no explicit license file.
