source_file,source_path,class_id,augmentation_id,augmentation_family,sample_id,source_sha256,split,protocol,protocol_version,split_seed,augmentation_seed,image_path,image_sha256,materialization_id,dataset_commit_sha
IMG_20250414_101846.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101846.png,41,rotate_neg_15,geometric,041:IMG_20250414_101846.png:rotate_neg_15,b011516e1d653a19fb430434ff9492cdc69ea827efe085572da00767db66923b,train,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_041/IMG_20250414_101846__rotate_neg_15.png,deab4004fc0dcc5cae2d3f5ebf5c112370ad855cf7dde24f86f2ffc434a63698,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
IMG_20250414_101846.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101846.png,41,rotate_pos_15,geometric,041:IMG_20250414_101846.png:rotate_pos_15,b011516e1d653a19fb430434ff9492cdc69ea827efe085572da00767db66923b,train,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_041/IMG_20250414_101846__rotate_pos_15.png,f8252215e49c35046fa85b2c8d4814c1b11b0ceff23247345481f3a99c35c3a1,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
IMG_20250414_101846.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101846.png,41,brightness_up,photometric,041:IMG_20250414_101846.png:brightness_up,b011516e1d653a19fb430434ff9492cdc69ea827efe085572da00767db66923b,test,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_041/IMG_20250414_101846__brightness_up.png,596609f36705899f8ba1b3babbf79f61aeb178bf2cda34abf27ec314a47be478,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
IMG_20250414_101846.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101846.png,41,brightness_down,photometric,041:IMG_20250414_101846.png:brightness_down,b011516e1d653a19fb430434ff9492cdc69ea827efe085572da00767db66923b,test,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_041/IMG_20250414_101846__brightness_down.png,041f1193512376f925099de9cf11fd8bf2258082c69c713396006b627db94ea7,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
IMG_20250414_101846.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101846.png,41,contrast_up,photometric,041:IMG_20250414_101846.png:contrast_up,b011516e1d653a19fb430434ff9492cdc69ea827efe085572da00767db66923b,test,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_041/IMG_20250414_101846__contrast_up.png,b93e78b3bea534608d3db100a1601668e911a37bfd6b36324dd73c8c589a0285,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
IMG_20250414_101846.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101846.png,41,contrast_down,photometric,041:IMG_20250414_101846.png:contrast_down,b011516e1d653a19fb430434ff9492cdc69ea827efe085572da00767db66923b,test,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_041/IMG_20250414_101846__contrast_down.png,edccaad8a3152cf2ca4aed1c7e6222e19c33fa0c12e0f267d7040ed59a796248,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
IMG_20250414_101846.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101846.png,41,gaussian_noise,photometric,041:IMG_20250414_101846.png:gaussian_noise,b011516e1d653a19fb430434ff9492cdc69ea827efe085572da00767db66923b,test,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_041/IMG_20250414_101846__gaussian_noise.png,18dac242825b66ee0f9bed5aa24281052773e4b45c67c99cba3284005dd57948,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
IMG_20250414_101846.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101846.png,41,blur,photometric,041:IMG_20250414_101846.png:blur,b011516e1d653a19fb430434ff9492cdc69ea827efe085572da00767db66923b,train,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_041/IMG_20250414_101846__blur.png,9294f60f8695d714c18bcb526c2af4a0daafc91a5031972a1dae7101ab17f4d5,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
IMG_20250414_101846.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101846.png,41,sharpen,photometric,041:IMG_20250414_101846.png:sharpen,b011516e1d653a19fb430434ff9492cdc69ea827efe085572da00767db66923b,train,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_041/IMG_20250414_101846__sharpen.png,0ec52479d1601b5c4c1658ef043938ab7274bcf98c614c793dc371476e06d587,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
IMG_20250414_101846.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101846.png,41,translate_left,geometric,041:IMG_20250414_101846.png:translate_left,b011516e1d653a19fb430434ff9492cdc69ea827efe085572da00767db66923b,train,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_041/IMG_20250414_101846__translate_left.png,d23121576a5ccba720b706bb71a5ea9e0b412d2cfb00520f245b38e1102be5ed,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
IMG_20250414_101846.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101846.png,41,translate_right,geometric,041:IMG_20250414_101846.png:translate_right,b011516e1d653a19fb430434ff9492cdc69ea827efe085572da00767db66923b,validation,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_041/IMG_20250414_101846__translate_right.png,d0411960af167853f9bf8e1d3462c7459fd0eae3c5a07bdb41d566af4b10cf04,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
IMG_20250414_101846.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101846.png,41,zoom_in,geometric,041:IMG_20250414_101846.png:zoom_in,b011516e1d653a19fb430434ff9492cdc69ea827efe085572da00767db66923b,train,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_041/IMG_20250414_101846__zoom_in.png,0f8bb3d573d73d3f3725c4e6ac0e323e96e4d247aa753d7976859f2d9d750f19,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
IMG_20250414_101846.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101846.png,41,zoom_out,geometric,041:IMG_20250414_101846.png:zoom_out,b011516e1d653a19fb430434ff9492cdc69ea827efe085572da00767db66923b,train,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_041/IMG_20250414_101846__zoom_out.png,8c5f43b3d35903b851b5b96483c75736557e4824642757fb9f8b0b2ef9475f4a,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
IMG_20250414_101846.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101846.png,41,shear_x,geometric,041:IMG_20250414_101846.png:shear_x,b011516e1d653a19fb430434ff9492cdc69ea827efe085572da00767db66923b,train,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_041/IMG_20250414_101846__shear_x.png,2a69ae60a61f3facd6b6d591eea099596822ef33ba39c100b5da89a0994bd880,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
IMG_20250414_101846.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101846.png,41,shear_y,geometric,041:IMG_20250414_101846.png:shear_y,b011516e1d653a19fb430434ff9492cdc69ea827efe085572da00767db66923b,train,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_041/IMG_20250414_101846__shear_y.png,2a849625c427fcacc64f438491498e8466eff642c6160005760f8449836ad16e,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
IMG_20250414_101846.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101846.png,41,cutout_center,cutout,041:IMG_20250414_101846.png:cutout_center,b011516e1d653a19fb430434ff9492cdc69ea827efe085572da00767db66923b,train,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_041/IMG_20250414_101846__cutout_center.png,33e23bbb5e75fb35065526792b9ef85e5d5e5e537f96bcc297937ecf91aa9fbd,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
IMG_20250414_101846.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101846.png,41,cutout_random,cutout,041:IMG_20250414_101846.png:cutout_random,b011516e1d653a19fb430434ff9492cdc69ea827efe085572da00767db66923b,test,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_041/IMG_20250414_101846__cutout_random.png,f29f2eb318b0a34723fdc2349f0b4ac4158e437218b7fd8dada7d13c87741f54,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
IMG_20250414_101848.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101848.png,42,original,original,042:IMG_20250414_101848.png:original,19b6407dd2648b39667b7381321279757a68ecb2ba72b182ecc306b66859304e,test,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_042/IMG_20250414_101848__original.png,09da83fecc4e4b7a390e9be9692b35ef0d5a4a82bbbd90a330a94cf88bbc96ef,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
IMG_20250414_101848.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101848.png,42,flip_horizontal,geometric,042:IMG_20250414_101848.png:flip_horizontal,19b6407dd2648b39667b7381321279757a68ecb2ba72b182ecc306b66859304e,train,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_042/IMG_20250414_101848__flip_horizontal.png,c0c61dc3f203e12001a2d266ec0cdab705ec548a5f6da0e023f09c1b9c2f9ef6,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
IMG_20250414_101848.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101848.png,42,flip_vertical,geometric,042:IMG_20250414_101848.png:flip_vertical,19b6407dd2648b39667b7381321279757a68ecb2ba72b182ecc306b66859304e,train,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_042/IMG_20250414_101848__flip_vertical.png,584635a75315ff368da2b8ed93cf8222e0cc97375b34403a6a86f0f38c6c2443,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
IMG_20250414_101848.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101848.png,42,rotate_neg_15,geometric,042:IMG_20250414_101848.png:rotate_neg_15,19b6407dd2648b39667b7381321279757a68ecb2ba72b182ecc306b66859304e,test,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_042/IMG_20250414_101848__rotate_neg_15.png,9ac95082cbefd2cf25c5a4c0555c8a44476014ec6d75b6c52062302bf4b87b05,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
IMG_20250414_101848.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101848.png,42,rotate_pos_15,geometric,042:IMG_20250414_101848.png:rotate_pos_15,19b6407dd2648b39667b7381321279757a68ecb2ba72b182ecc306b66859304e,train,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_042/IMG_20250414_101848__rotate_pos_15.png,34a8b3775a3fd419a6843e9991fe321064fe4edf3907e8228772212a5525df56,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
IMG_20250414_101848.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101848.png,42,brightness_up,photometric,042:IMG_20250414_101848.png:brightness_up,19b6407dd2648b39667b7381321279757a68ecb2ba72b182ecc306b66859304e,train,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_042/IMG_20250414_101848__brightness_up.png,456d35af19f86597c594003a93789d6179c12aa0a70403e73fe1b10050b5db30,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
IMG_20250414_101848.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101848.png,42,brightness_down,photometric,042:IMG_20250414_101848.png:brightness_down,19b6407dd2648b39667b7381321279757a68ecb2ba72b182ecc306b66859304e,train,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_042/IMG_20250414_101848__brightness_down.png,a5f9b49bf0e3fd8e579db33bc6e2b93fcdc7f4729d2a09ca22a852cdc4df47cd,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
IMG_20250414_101848.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101848.png,42,contrast_up,photometric,042:IMG_20250414_101848.png:contrast_up,19b6407dd2648b39667b7381321279757a68ecb2ba72b182ecc306b66859304e,test,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_042/IMG_20250414_101848__contrast_up.png,74cb2c2d9535b3103d5cf4654c6c5ed6903b0892504af98ecc8f6021e39fb7d3,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
IMG_20250414_101848.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101848.png,42,contrast_down,photometric,042:IMG_20250414_101848.png:contrast_down,19b6407dd2648b39667b7381321279757a68ecb2ba72b182ecc306b66859304e,train,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_042/IMG_20250414_101848__contrast_down.png,9568e7989a85baea5180c6804641dc5059e466dec75c586876555a54f3c55fb4,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
IMG_20250414_101848.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101848.png,42,gaussian_noise,photometric,042:IMG_20250414_101848.png:gaussian_noise,19b6407dd2648b39667b7381321279757a68ecb2ba72b182ecc306b66859304e,train,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_042/IMG_20250414_101848__gaussian_noise.png,b7fa4f13c8ea02c14ef37b21937cebd33c4dfcbdb4c9a8a8f24a1704a382a6ff,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
IMG_20250414_101848.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101848.png,42,blur,photometric,042:IMG_20250414_101848.png:blur,19b6407dd2648b39667b7381321279757a68ecb2ba72b182ecc306b66859304e,test,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_042/IMG_20250414_101848__blur.png,a480d1e83c2ce3abcbddff5a4ffca33b98b603a1a5c6a9140dbe0695a11b8406,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
IMG_20250414_101848.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101848.png,42,sharpen,photometric,042:IMG_20250414_101848.png:sharpen,19b6407dd2648b39667b7381321279757a68ecb2ba72b182ecc306b66859304e,train,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_042/IMG_20250414_101848__sharpen.png,e95c5d971906db183e490ce3f5c2cf4e31bcd2a7ec5f9740ba2c43bcde43d99d,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
IMG_20250414_101848.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101848.png,42,translate_left,geometric,042:IMG_20250414_101848.png:translate_left,19b6407dd2648b39667b7381321279757a68ecb2ba72b182ecc306b66859304e,train,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_042/IMG_20250414_101848__translate_left.png,d027249a2339591473d7a2e86bf8fa03ba5fede81b4b2facc2a76a53f6470cfe,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
IMG_20250414_101848.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101848.png,42,translate_right,geometric,042:IMG_20250414_101848.png:translate_right,19b6407dd2648b39667b7381321279757a68ecb2ba72b182ecc306b66859304e,test,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_042/IMG_20250414_101848__translate_right.png,ec0ab77bfacd676ba1ee6ebf77a2884b321657b72d034b257f8e5bbe1fca2a78,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
IMG_20250414_101848.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101848.png,42,zoom_in,geometric,042:IMG_20250414_101848.png:zoom_in,19b6407dd2648b39667b7381321279757a68ecb2ba72b182ecc306b66859304e,train,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_042/IMG_20250414_101848__zoom_in.png,00b2a8eb37793b47f68af03212905305032b9c4011d5e22a8981d73c3affd0ef,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
IMG_20250414_101848.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101848.png,42,zoom_out,geometric,042:IMG_20250414_101848.png:zoom_out,19b6407dd2648b39667b7381321279757a68ecb2ba72b182ecc306b66859304e,train,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_042/IMG_20250414_101848__zoom_out.png,0716569014454699669931f922ce8891715e29a9f8b44c105db475923a65d790,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
IMG_20250414_101848.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101848.png,42,shear_x,geometric,042:IMG_20250414_101848.png:shear_x,19b6407dd2648b39667b7381321279757a68ecb2ba72b182ecc306b66859304e,train,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_042/IMG_20250414_101848__shear_x.png,727c7a9977a7f9c16ca14e4d63c1b10e11bfb443e7c87d5faff0764e659d180c,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
IMG_20250414_101848.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101848.png,42,shear_y,geometric,042:IMG_20250414_101848.png:shear_y,19b6407dd2648b39667b7381321279757a68ecb2ba72b182ecc306b66859304e,validation,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_042/IMG_20250414_101848__shear_y.png,75d1ba76aed57185edf2318a60811ffbd6b4a494b8a7ee8bbb840d3f40e4da2f,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
IMG_20250414_101848.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101848.png,42,cutout_center,cutout,042:IMG_20250414_101848.png:cutout_center,19b6407dd2648b39667b7381321279757a68ecb2ba72b182ecc306b66859304e,test,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_042/IMG_20250414_101848__cutout_center.png,61eff59bf69ca38fbb5d9410c9ede263f687487a91aa59124101ebaa02ba0657,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
IMG_20250414_101848.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101848.png,42,cutout_random,cutout,042:IMG_20250414_101848.png:cutout_random,19b6407dd2648b39667b7381321279757a68ecb2ba72b182ecc306b66859304e,train,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_042/IMG_20250414_101848__cutout_random.png,0ae7f6731d13b3700aed278087612ae979aa5f340abf582f420dbe43830ef679,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
IMG_20250414_101851.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101851.png,43,original,original,043:IMG_20250414_101851.png:original,2c3cbb0bda1dafe8dc3d3b8b3dcf81888d89d0d0fd7d1a8f769aba2da773faa3,train,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_043/IMG_20250414_101851__original.png,2e5a6a7ab59ceb4563ef2b6abfe7b7c16804f52fc677f1e4fef24c26b97ef2cc,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
IMG_20250414_101851.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101851.png,43,flip_horizontal,geometric,043:IMG_20250414_101851.png:flip_horizontal,2c3cbb0bda1dafe8dc3d3b8b3dcf81888d89d0d0fd7d1a8f769aba2da773faa3,train,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_043/IMG_20250414_101851__flip_horizontal.png,3e9184e881b5fb684a90b0a2ac52008c6a5b211fcd4755b05375a1fef65c6282,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
IMG_20250414_101851.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101851.png,43,flip_vertical,geometric,043:IMG_20250414_101851.png:flip_vertical,2c3cbb0bda1dafe8dc3d3b8b3dcf81888d89d0d0fd7d1a8f769aba2da773faa3,train,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_043/IMG_20250414_101851__flip_vertical.png,b615e862912b89cc92a70dceb2802d22058d3e4be3ec34471612957f456ee8d8,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
IMG_20250414_101851.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101851.png,43,rotate_neg_15,geometric,043:IMG_20250414_101851.png:rotate_neg_15,2c3cbb0bda1dafe8dc3d3b8b3dcf81888d89d0d0fd7d1a8f769aba2da773faa3,train,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_043/IMG_20250414_101851__rotate_neg_15.png,76f45ae5ffc1655b805515d772ed0d1443b10c9cb700f422bf210a97459704a8,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
IMG_20250414_101851.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101851.png,43,rotate_pos_15,geometric,043:IMG_20250414_101851.png:rotate_pos_15,2c3cbb0bda1dafe8dc3d3b8b3dcf81888d89d0d0fd7d1a8f769aba2da773faa3,test,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_043/IMG_20250414_101851__rotate_pos_15.png,db330d7a0b2dd96edc457a39259fbdcc7e9e95022faf1a8abc758cd42d51b1ae,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
IMG_20250414_101851.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101851.png,43,brightness_up,photometric,043:IMG_20250414_101851.png:brightness_up,2c3cbb0bda1dafe8dc3d3b8b3dcf81888d89d0d0fd7d1a8f769aba2da773faa3,test,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_043/IMG_20250414_101851__brightness_up.png,7204690994bc5b18f83b1e3072aad40ae6d345e20ca580f0a79ffc123bd0892a,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
IMG_20250414_101851.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101851.png,43,brightness_down,photometric,043:IMG_20250414_101851.png:brightness_down,2c3cbb0bda1dafe8dc3d3b8b3dcf81888d89d0d0fd7d1a8f769aba2da773faa3,train,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_043/IMG_20250414_101851__brightness_down.png,48b23f5c7fffe2ed5ebde0ef6d8586bde2bfafd9d7c75e143f012e0b525468be,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
IMG_20250414_101851.png,/content/cattle_runtime/raw/CattleSSFR/cattle_images/IMG_20250414_101851.png,43,contrast_up,photometric,043:IMG_20250414_101851.png:contrast_up,2c3cbb0bda1dafe8dc3d3b8b3dcf81888d89d0d0fd7d1a8f769aba2da773faa3,validation,paper_random_hardening_v2,hardening_v2,5,1,/content/cattle_runtime/processed/cattlessfr_099d749_hardening_v2_aug1_384/class_043/IMG_20250414_101851__contrast_up.png,3c3e444bb56236bd4f9eafbc77a85ee18c24de98ef3bbf96e8c87865dd090c54,cattlessfr_099d749_hardening_v2_aug1_384,099d749e9a766ff0c9b9fbc49112c6b77b29542e
